,0,1,2,3,4,5,6,7
10,Chilaw Land for Sale,22 Jul  7:18 pm,"Chilaw, Puttalam","1,660,000",P 16.6අවුරුදු 20ක් පිරිසිදු පත්තිරුමීටර් 150 ක් දුර ප්‍රදාන පාරටපිරිසිදු වතුරකිසිදු වතුර වඅවදානමක් නැතතෙකලා විදුලියපාරවල් 2කින් ඉඩම මහපාරට සම්බන්ද වේ(අඩි 20ක පාරක් හා අඩි 8ක)නිස්කලන්ක පරිසරයක්හොද පසක් පර්චස් 1ක්=100000,Residential,16.6 perches,
11,300 Perches Land with Ground Floor Completed House for Sale in Bingiriya,23 Jul 10:07 am,"Chilaw, Puttalam","15,000,000","300 Perches Coconut Land with Ground Floor Completed House for Sale in Bingiriya. House Consists 3 bedrooms (master bedroom with attached bathroom), 1 common bathroom, Tiled large living room, dining room, pantry, kitchen, Tiled veranda, garage and servant bathroom. Very tranquil environment with good soil for many cultivation. Land with 250 Coconuts Trees.",Bingiriya,"Agricultural, Commercial, Residential, Other",300.0 perches
12,Land for Sale in Chilaw,16 Jul  7:21 pm,"Chilaw, Puttalam","235,000","Close to the commercial area School (Ananda College), Hospital and Supermarket (Cargills )reach to the 300M. Suitable for the Residence and Apartment .200M to Colombo Chilaw Main Road (Near the Shasthriya Institute  )","Ebert Silva Mawatha, Chilaw","Commercial, Residential",20.0 perches
13,Land For Sale In Chilaw,15 Jul 10:56 pm,"Chilaw, Puttalam","6,800,000",හලාවත කොළඹ ප්‍රදාන පාරට 60m දුරින් අඩි 30 පළල පාර ඉනිගොඩවිල පැරඩයිස් ගාඩ්න් හි සියලු පහසුකම් සහිත ඉඩම,"Paradise Garden , Inigodawila ,Chilaw.","Commercial, Residential",34.0 perches
14,Land Sale Chilaw,14 Jul  5:32 pm,"Chilaw, Puttalam","55,000","ඉඩමට ආසන්නව සියලුම පාහසුක්ම් ඇත,ආනවිලුන්දාව Railway Station,bank,school,ප්‍රා.සභාව,ප්‍රා.ලේ.කර් මිල ගනම් කතා කර ගත හැකවැඩි විස්තර සදහා අමතන්න.","ආනවිලුන්දාව,හලාවත","Commercial, Residential, Other",75.0 perches
15,Land for Sale - Chilaw,11 Jul  5:37 pm,"Chilaw, Puttalam","4,800,000",3 acres agriculture and 3 acres paddy fields. Water pond in the centre of land. 100m from the mundalama junction. Pls cl,"Warnankattu para, no 412 watta, mundalama.",Agricultural,6.0 acres
16,Land For Sale In Chilaw, 8 Jul  3:48 pm,"Chilaw, Puttalam","6,500,000","87 Perches land with complete house, 3 bed rooms and 1 bathrooms. Puliyankadawara",puliyankadawara,"Residential, Other",87.0 perches
17,Land For Sale ( Valuable Land) Chilaw, 4 Jul  4:55 am,"Chilaw, Puttalam","11,000,000","මාදම්පේ එගොඩයාගම  හලාවත කොළඹ ප්‍රදාන පාරට යාබදව වටිනා ඉඩම විකිණීමට පොල් ගස් 35ක් ඇත සාන්ත සෙබස්තියන් මහා විදුහලට 100m දුරින් පන්සල , පල්ලිය , පෙට්‍රෝල් ෂෙඩ් එක සමීපයෙන් වෙල් යාකට මුහුණලා නිසංසල පරිසරය වටිනා ඉඩම විකිණීමට","Madampe , Chilaw","Commercial, Residential",90.0 perches
18,Land for sale in Chilaw, 3 Jul  5:26 pm,"Chilaw, Puttalam","2,700,000",හලාවත - කුරුණෑගල ප්‍රධාන මාර්ගයට (75m ක්) නුදුරින් අගනා පොල් ඉඩම. මිල සාකච්ඡා කර ගත හැක. Viber/imo,"මුගුනුවටවන,හලාවත","Commercial, Residential",30.0 perches
19,Land for Sale in Chilaw, 2 Jul  9:35 pm,"Chilaw, Puttalam","53,000",ආරච්චිකට්ටුව නගරයට මීටර 600ආරච්චිකට්ටුව ප්‍රාදේශීය සභාව පිටුපස විදුලිය සහිත අනර්ඝ ඉඩම ඉතාමත් අඩු මිලට !!,ආරච්චිකට්ටුව,Residential,15.0 perches
20,Chillow Mahawewa 24p Land, 2 Jul  3:42 pm,"Chilaw, Puttalam","210,000",හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක්මහවැව වැවට මුහුණලා...මනස්කාන්ත පරිසරයක පහස..විමසීම් -,හලාවත - මහවැව,"Agricultural, Commercial, Residential, Other",24.0 perches
21,Land for Sale in Kokkavila,22 Jul  2:13 pm,"Chilaw, Puttalam","1,100,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් පොල් ගස් 02ක් ඇත වැදගත් වටපිටාව / සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය / මිල ගණන් කතා කර ගත හැකIdea place to move to and build a home or start a business. Three Face Electricity / Pipe-born Water.Clear Title For Bank Loans.,kokkavila junction,"Commercial, Residential",16.0 perches
22,Land for Sale in Chilaw, 2 Jul  2:59 pm,"Chilaw, Puttalam","700,000",හලාවත නගරයට ආසන්නයෙන් නිහඬ නිස්කලංක පරිසරයක පදිංචියටතෙකලා විදුලියපහසු ගෙවීමේ ක‍්‍රමබැංකු ණයහලාවත නගරයට කිලෝමීටර් 5 පර්චසය රු 45000 සිට,"Kurunegala Road, Thiththakade, Chilaw",Residential,15.0 perches
23,Land in Chilaw | Mundalama,29 Jun  1:51 pm,"Chilaw, Puttalam","3,000,000","හලාවත පාරට මුහුණලා පිහිට් , සාරවත් තැනිතලා පොල් ඉඩම විකිණීමට","Chilaw road,Mundalama","Commercial, Residential",4.0 acres
24,Land For Sale Chilaw,26 Jun 11:50 pm,"Chilaw, Puttalam","4,700,000","frome chilaw town 5 Km. from munneswaram kovil 3 Km, electricity.හාලාවත නගරයට 5 km, මුන්නේශ්වරම් කෝවිල සිට 3km. කුරුණෑගල පාරට 2km, කුඩා මඩු දේවස්ථානය පිටු පස හරි හතරැස් ඉඩම පදිංචියට ඉතා සුදුසු පරිසරය, තේකලා විදුලිය සමාන්‍ය පෝල් පලදාව පිරිසිදු ලිං ජලය.","Thisogama, udayandaluwa, mugunywatawana, kurunagala Rd, chilaw","Agricultural, Residential",2.0 acres
25,Land For sale ( Beautiful Land) Chilaw,26 Jun 12:48 am,"Chilaw, Puttalam","2,700,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් (500m )වටවන පාරට මුහුණලා ඇති ඉඩම පොල් ගස් 10ක් ඇත වැදගත් වටපිටාව සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය මිල ගණන් කතා කර ගත හැක,Chilaw,Residential,26.92 perches
26,Land For Sale Chilaw,26 Jun 12:44 am,"Chilaw, Puttalam","3,600,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් (500m )කුරුඳු වත්තේ පාරේ සා. මරියා පෙර පාසලට යාබද ඉඩම වැදගත් වටපිටාව සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය මිල ගණන් කතා කර ගත හැක,Chilaw,Residential,10.0 perches
27,Teak Land for Sale Chilaw,19 Jun  8:24 am,"Chilaw, Puttalam","2,790,000","02 adjoining Blocks of Teak Lands from a Commercial Teak Plantation of a Reputed Company is available for Sale. Details of the Property as follows.Description - Teak Land.Extent - 84Perches.Location - Anamaduwa, Chilaw.No. of Teak Trees at the Land - about 280.Age of the Teak Trees - around 16years.Land Status - Ownership with a Permanent Deed.Note - All Teak Trees are Trimmed and Cleared recently and in very good condition. Maintenance - Agreement with the Plantation Company upto year 2025 with full Payment upto Maturity.Price - Rs. 2.79MExchange with Vehicle Permits, Vehicles and Lands in Gampaha District considered.","Anamaduwa, Chilaw.",Commercial,84.0 perches
28,හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක්,15 Jul 12:19 pm,"Chilaw, Puttalam","210,000",හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක් මහවැව වැවට මුහුණලා...මනස්කාන්ත පරිසරයක පහස..විමසීම්,හලාවත - මහවැව,"Agricultural, Commercial, Residential, Other",24.0 perches
29,Land With 2 Storied House for Sale in Chilaw,15 Jun 12:45 pm,"Chilaw, Puttalam","13,500,000",40 perches land with two storied house,"Kanjukkuliya, Chilaw",Residential,40.0 perches
30,Kanjukkuliya - Chillaw Near Shop School Temple Church and River,15 Jun  7:42 am,"Chilaw, Puttalam","5,790,000","Idea place to move to and build a home or start a business. Facing Karawita Weva Road and around 100 meters from Main Chilaw Road.Availability for electricity up to a triple phase, phone/internet line, and drinkable water. The property has a nice back view of the Karawita Weva Spill and on the side, there is a nice canal that brings water for the Munneswaram's paddy fields. The property was actually 80.4 perches, but 30 perches have been given to the government for free as spare space for the canal to ensure that the 50.4 perches property will not be affected by the canal.",Mungandaluwe Ilippadeniya,"Commercial, Residential, Other",50.4 perches
31,Location for Sale in - Arachchikattuwa Town,11 Jun  8:31 pm,"Chilaw, Puttalam","7,500,000",100 meters from Puttalam -Chilaw Main Road.20 Feet Road AccessClear Title & Deed.,Arachchikattuwa,"Commercial, Residential",50.0 perches
32,Land for Sale in Chilaw,13 Jun  1:20 pm,"Chilaw, Puttalam","200,000","හලාවත මාදම්පෙ පට්ටියගම ශාන්ත සෙබස්තියන් මාවතේ ජල විදුලිය සහිත රෝහල් පාසැල්  කිට්ටුව  පර්චස් 80 ක නිවස සහිත සාරවත් පොල් ඉඩම, කොටස් වශයෙන් හෝ සම්පූර්ණව විකිණීමට ඇත.පර්චසය ලක්ෂ 2යි.","Pattiyagama, Madampe,","Agricultural, Commercial, Residential",80.0 perches
33,Land for sale- Chilaw,15 Jun 12:44 pm,"Chilaw, Puttalam","500,000","• Location -jayabima chilaw.face to puttalam chilaw main road.• Land type - commercial & Residential.• Land size- 40 perches.• Price- 500,000/= per perch.• Water available • 3 phase electricity • Clear deed with required all documents available.if you wish to take a bank loan.• Amana sheet iron yard.• 800 meters to chilaw town.",Other,40.0 perches,
34,Land for Sale - Andigama,10 Jun  7:03 pm,"Chilaw, Puttalam","4,200,000","හලාවත ආඩිගම පිහිටි අක්කර තුනක  වටිනා ඉඩමක් සමග කුඩා නිවාස දෙකක්,පොල් ගස් 150ක්,අඔ ගස් 22ක්, කිසිදා නොසිඳෙන නල ලිද වගාවට පහසුවෙන් ජල සම්පාදන පද්ධති.කුකුලන් 3500ක කුකුල් ගොවිපොළ ඇතුලු සියලු පහසුකම් සහිතව ඉඩම විකිණීමට.","punavitiya, Andigama","Agricultural, Commercial, Residential",3.0 acres
35,Land for Sale in Chilaw,30 Jun  9:41 am,"Chilaw, Puttalam","250,000",Land for Sale in Chilaw=============,Chillaw ( Puttalam Road - Arachchikattuwa) Rajakadaluwa Junction,"Commercial, Residential",52.0 perches
36,කොක්කාවිල ව්‍යාපාරික බිම් කොටස්, 6 Jun  6:28 pm,"Chilaw, Puttalam","220,000","කොක්කාවිල ව්‍යාපාරික ඉඩම්හලාවත - කුරුණෑගල මාර්ගයට මුහුණ ලා කොක්කාවිල හංදියට සමීපව ඔබේ ව්‍යාපාරය ඔබේම තැනක අරඹන්න හොඳම තැනක්... - කොන්ක්‍රීට් කාණු පද්ධතිය - සෑම බිම් කොටසකටම ප්‍රධාන මාර්ගයෙන් ප්‍රවේශ වීමට කොන්ක්‍රීට් ලෑලි යොදා සකසා ඇත. - තැනිතලා බිම් කොටස් - විදුලිය, නල ජලය සහිතයි - එකවර ගෙවීමේදී විශේෂ මිල අඩු කිරීම් - පොලී රහිත පහසු ගෙවීමේ ක්‍රම","Kokkawila, Chilaw","Commercial, Residential",16.0 perches
37,Land for Sale ( Commercial Land) in Chilaw, 9 Jul  6:29 pm,"Chilaw, Puttalam","4,995,000","හැලඹවටවන පාසලට 500m දුරින් ආරච්චිකට්ටුව ප්‍රා. සභාව , ප්‍රා.ලේ .කාර් , සහ පොලිසිය අසලම ප්‍රදාන පාරට මුහුණලා ඇති අගනා බිම් කොටස මිල ගණන් කතා කර ගත හැක වැඩි විස්තර සඳහා අමතන්න","Arachchikattuwa , Chilaw","Commercial, Residential",26.0 perches
38,Coconut Land Facing a Main Road Panirendawa, 3 Jun  3:06 pm,"Chilaw, Puttalam","31,500,000",Almost 7 acres of well cultivated coconut land (6 acres and 135 perch).Land boundary is fully fenced and surrounded by teak trees.A watch house with two rooms and a well with clean water is available too.,"Madampe - Vilaththawa Road, Madagama, Panirendawa","Agricultural, Other",7.0 acres
39,Coconut Land With Modern House Facing To Chilaw Anamaduwa Main Road, 3 Jun 11:03 am,"Chilaw, Puttalam","25,000,000","•හලාවත ආණමඩුව ප්‍රධාන පාරට මුහුණලා නවීන නිවස සහිත අක්කර 3යි පර්චස් 20ක අගනා පොල් ඉඩම විකිණීමට.•මසකට පොල් ගෙඩි 1500-2000 ත් අතර ආදායමක්.•සියලු පහසුකම් සහිත පල්ලම නගරයට විනාඩි 5ක දුරින්.•වෙන්දකඩුව පාසල සහ පල්ලිය ඉදිරිපිට පිහිටා ඇත.•ඉතා වටිනා ව්‍යාපාරික ස්ථානයක්.•80%ක් වැඩ නිම කළ නවීන නිවසද සමග(කාමර 03,සාලය,කෑම කාමරය,නාන කාමරය,කුස්සිය)•ප්‍රධාන පාරට යාබදව විශාල කඩ කාමරයක්ද සහිතයි.•පිරිසිදු ඔප්පු.•තෙකලා විදුලිය,ජලය,නිස්කලංක පරිසරය.•පරීක්ෂා කිරීමෙන් පසු මිල වෙනස් කර ගත හැක. ",247/3 Wendakaduwa Pallama,Commercial,3.11 acres
40,Well Coconut Land for Sale in Bingiriya,23 Jul 10:05 am,"Chilaw, Puttalam","90,000,000","Well cultivated 33 Acres Coconut Land available for Sale in Diganwela, Bingiriya.  About 6 km away from Bingiriya Town,  12 km away from Dummalasuriya Town and 18 km Chilaw Town. Very tranquil environment with good soil for many cultivation. Land with 2,750 Coconuts Trees (Age of 20 years) and 100 Cashew nuts trees and 100 teak trees.",Bingiriya,Agricultural,33.0 acres
41,ඉඩමක් විකිණීමට ඇත - හලාවත, 7 Jun  5:02 pm,"Chilaw, Puttalam","3,000,000","පල්ලම නන්දිමිත්‍ර පාසල  පිටු පස ඇත.* මෙම ඉඩම මුලු ප්‍රමාණය අක්කර 2 කි. * අක්කර භාගයක කොටස් වලට වූවද ලබා ගත හැක. * සින්නක්කර ඔප්පූ සහිතය.* පොල් ගස් 30 ක් පමණ ඇත* මුලු ඉඩම රු. ලක්ෂ 30 කි. * අක්කර භාගයක මිළ  රු. 750,000 කි.  * වාහන මාරු වුවද සලකා බැලිය හැක.","Agricultural, Residential",2.0 acres,
42,ඉඩමක් විකිණීමට ඇත - හලාවත, 7 Jun  5:01 pm,"Chilaw, Puttalam","1,500,000",හලාවත  කුරුණෑගල   ප්‍රදාන පාරට. 100m ක්  150 ක් පමණ  දුරින්  කන්ජික්කුලියෙ මෙම ඉඩම පිහිටා ඇත.  * මුලු මුදල රුපියල් ලක්ෂ 15 කි. * සින්නක්කර ඔප්පු* පොල් ගස් 3ක් පමණ  ඇති හිස්  ඉඩමකි.*  පල්ලිය පන්සල හා පාසලට  නුදුරින් පිහිටා ඇත.* වාහන  මාරු  වුවද  සලකා  බැලිය හැක.,"Commercial, Residential",17.5 perches,
